"學期
Semester","課號
CourseID","課名
Course Title","教師
Instructor","選課人數
Enrollment Count","平均GPA
Average GPA","標準差
Standard Deviation",course,instructor_ref
109下,FL 403500,"新聞英文
Journalistic English","黃伊岑HUANG, I-TSEN",23,4.12,0.19,FL4035,40643202342369772856578717384836978
109下,FL 404000,"高級法語二
Advanced French II","于治中YU, CHIH-CHUNG",5,4.3,0.0,FL4040,2011027835200138985677273726772857871
109下,FL 404500,"中級西班牙語二
Intermediate Spanish II","張雅鈴CHANG, YEA-LING",14,3.79,0.46,FL4045,243733859737428677265787189696576737871
109下,FL 404501,"中級西班牙語二
Intermediate Spanish II","張雅鈴CHANG, YEA-LING",17,3.65,1.01,FL4045,243733859737428677265787189696576737871
109下,FL 404801,"高級日語二
Advanced Japanese II",真武薰KAORU MATAKE,17,3.74,0.99,FL4048,3049527494342247565798285776584657569
109下,FL 404802,"高級日語二
Advanced Japanese II",藤井康子FUJII YASUKO,33,4.19,0.18,FL4048,342762011724247233767085747373896583857579
109下,FL 404803,"高級日語二
Advanced Japanese II","張鈞竹CHANG,CHUN-CHU",15,3.85,0.53,FL4048,243733740631481677265787167728578677285
109下,FL 405000,"日語閱讀二
Japanese Reading II","周雅玲CHOU, YA-LING",16,3.73,0.3,FL4050,21608385972961867727985896576737871
109下,FL 405500,"中級西班牙語會話二
Intermediate Spanish Conversation II","張雅鈴CHANG, YEA-LING",7,4.17,0.15,FL4055,243733859737428677265787189696576737871
109下,FL 406500,"口譯
Oral Interpretation","黃嘉瑜HUANG, CHIA-YU",13,4.05,0.2,FL4065,4064322025297887285657871677273658985
109下,FL 417100,"高級德語二
Advanced German II","郭春長KUO, CHUN-CHANG",13,3.98,0.38,FL4171,371012614938263758579677285786772657871
109下,FL 420700,"美國文學經典
Classics of American Literature","傅士珍FUH, SHYH-JEN",23,3.51,0.81,FL4207,20613227632964570857283728972746978
109下,FL 420900,"高級西班牙語二
Advanced Spanish II","張雅鈴CHANG, YEA-LING",6,4.15,0.15,FL4209,243733859737428677265787189696576737871
109下,FL 421200,"商用日語二
 Business Japanese II","簡嘉菁CHIEN, CHIA-CHING",14,4.04,0.19,FL4212,3177722025337296772736978677273656772737871
109下,FL 421400,"新聞日語二
News Japanese II","簡嘉菁CHIEN, CHIA-CHING",9,4.1,0.2,FL4214,3177722025337296772736978677273656772737871
109下,FL 422000,"語句處理實驗實作
Sentence Processing Experiments","許淳潔HSU, CHUN-CHIEH",2,3.85,0.15,FL4220,353772814728500728385677285786772736972
109下,FL 456200,"日語寫作二
Japanese writing 2",藤井康子FUJII YASUKO,13,4.09,0.14,FL4562,342762011724247233767085747373896583857579
109下,FL 513700,"後現代小說
Postmodern Novel","林宜莊LIN, YI-CHUANG",5,4.0,0.27,FL5137,2651923452336747673788973677285657871
109下,FL 514300,"敘述焦慮與小說興起
Narrative Anxiety and The Rise of the Novel","陳皇華CHEN, HUANG-HUA",7,4.09,0.21,FL5143,385153034333775677269787285657871728565
109下,FL 518000,"當代美國劇場
Contemporary American Theatre","黃仕宜HUANG, SHIH-YI",1,4.0,0.0,FL5180,4064320181234527285657871837273728973
109下,FL 518100,"電影與意識形態
Film and Ideology","吳建亨WU, CHIEN-HENG",16,3.69,0.86,FL5181,2155524314201368785677273697872697871
109下,FL 531800,"美國普羅文學
U.S. Proletarian Literature","傅士珍FUH, SHYH-JEN",1,4.0,0.0,FL5318,20613227632964570857283728972746978
109下,FL 560200,"第二語言習得
Second Language Acquisition","黃虹慈HUANG, HUNG-TZU",5,3.66,0.31,FL5602,406433442524904728565787172857871849085
109下,FL 571700,"身分認同與語言教學
Identity in Language Teaching and Learning","張銪容CHANG, YU-JUNG",6,3.68,0.49,FL5717,2437337546234816772657871898574857871
109下,FL 582200,"內隱與外顯語言學習
Implicit and Explicit Language Learning","陳宗穎CHEN, TSUNG-YING",5,3.68,0.41,FL5822,38515234473131067726978848385787189737871
109下,FL 582600,"語言習得專題
Topics in Language Acquisition","許淳潔HSU, CHUN-CHIEH",1,4.3,0.0,FL5826,353772814728500728385677285786772736972
109下,GE 100800,"現代散文選讀
Studies in Modern Prose","黃雅莉HUANG, YA-LI",17,4.14,0.35,GE1008,406433859733673728565787189657673
109下,GE 101200,"工業
4.0與發展趨勢概論Introduction to the development trend of the Industry 4.0","陳德鴻CHEN, TE-HUNG
曾仕君TSENG, SHIH-CHUN",28,3.76,0.93,GE1012,3851524503402516772697884697285787126366201812153184836978718372737267728578
109下,GE 101300,"東亞地區的宗教與政治
The Interrelation between Religion and Politics in East Asia","李文政LEE,WEN-CHENG",47,3.31,0.63,GE1013,2644625991259197669698769786772697871
109下,GE 102200,"現代科技的應用、風險與福祉
Applications, Risks and Benefits of Modern Technologies","林基興LIN, JI-SHING",73,3.52,0.76,GE1022,26519225223328876737874738372737871
109下,GE 102400,"產業創新實作
Practice for Industry innovation","李天健LEE, TIEN-CHIEN
商雅婷SHANG, YA-TING
蔡協亨TSAI, HSIEH-HENG",63,4.07,0.22,GE1024,264462282520581766969847369786772736978218303859723159837265787189658473787134081213322013684836573728373697272697871
109下,GE 102600,"短片製作
Short Film Production","蕭菊貞HSIAO, CHU-CHEN",33,3.95,0.32,GE1026,341573373835998728373657967728567726978
109下,GE 104200,"飲食素養與永續食物設計
Food Literacy and Sustainable Food Design","張瑋琦CHANG, WEI-CHI",28,3.94,0.8,GE1042,2437329771297346772657871876973677273
109下,GE 105200,"歐幾里得與西方文明中的數學
Euclid and Mathematics in Western Civilisation","英家銘YING, JIA-MING",57,4.15,0.25,GE1052,3352123478375288973787174736577737871
109下,GE 105400,"共善的社會設計
Social Design for the Common Good","王俊秀WANG, CHIN-SHOU",38,4.24,0.12,GE1054,295792042631168876578716772737883727985
109下,GE 106601,"設計繪畫
Design Drawing","連正宏LIEN, CHENG-HUNG",20,3.49,1.19,GE1066,36899274912343976736978677269787172857871
109下,GE 106602,"設計繪畫
Design Drawing","連正宏LIEN, CHENG-HUNG",20,4.06,0.26,GE1066,36899274912343976736978677269787172857871
109下,GE 107200,"中藥與近代科技
Chinese Herbology and Modern Sciences & Technologies","張翔CHANG, SHYANG
陳瑞凱CHEN, SWE-KAI",68,3.93,0.55,GE1072,2437332724677265787183728965787138515297902097767726978838769756573
109下,GE 107600,"繪畫創作
Painting Creation","連正宏LIEN, CHENG-HUNG",16,3.73,0.99,GE1076,36899274912343976736978677269787172857871
109下,GE 108200,"從日常到科幻的有趣物理學
Interesting physics from daily life to scientific fantasies","鄭宜帆CHENG, YI-FAN",47,3.48,0.99,GE1082,37165234522407067726978718973706578
109下,GE 108300,"法律與文學
Law and Literature","黃仁俊HUANG,REN-JYUN",50,3.71,1.18,GE1083,406432016120426728565787182697874898578
109下,GE 108600,"基礎素描
Element of Art","唐唐發TANG, TANG-FA",19,3.67,0.63,GE1086,21776217763033284657871846578717065
109下,GE 109601,"陶藝製作
Clay Work","吳建福WU, CHIEN-FU",34,4.0,0.0,GE1096,215552431431119878567727369787085
109下,GE 109602,"陶藝製作
Clay Work","吳建福WU, CHIEN-FU",32,4.0,0.0,GE1096,215552431431119878567727369787085
109下,GE 109800,"台語‧影劇及文學
Taiwanese / Tâi-gí‧movie, drama and Literature","鄧慧恩TENG, HUI-EN",52,3.79,0.48,GE1098,371592493524681846978717285736978
109下,GE 111300,"百年來的中華民國對外關係
Foreign Relations of Republic of China, 1912-now","張棋炘CHANG, CHI-SHIN",29,4.09,0.26,GE1113,243732682728824677265787167727383727378
109下,GE 112800,"世界古文明
History of Ancient World Civilization","陳冠穎CHEN, KUAN-YING",57,3.47,0.89,GE1128,385152089631310677269787585657889737871
109下,GE 113500,"媒體影響與社會問題
Media Effects and Social Problems","簡立易CHIEN, LI-YI",23,3.56,0.9,GE1135,317773143526131677273697876738973
109下,GE 114600,"現代藝術創作專題
Art Project","林甫珊LIN, FU-SHAN",15,3.61,0.48,GE1146,265192999529642767378708583726578
109下,GE 115100,"認識真菌
Knowing Fungi","陳復琴TSCHEN, EDELGARD",67,3.79,0.58,GE1151,3851524489297488483677269786968697671658268
109下,GE 115500,"創新創意與創業
Innovation and Entrepreneurship","蔡仁松TSAY, REN-SONG",47,4.19,0.26,GE1155,3408120161264948483658982697883797871
109下,GE 115600,"水墨技法與美學：山水畫
Techniques and Aesthetics of Ink Painting: Landscape Painting","袁慧莉YUAN, HUI-LI",15,4.24,0.12,GE1156,349452493533673898565787285737673
109下,GE 115800,"台灣當代戲曲
Taiwan Contemporary Xiqu","吳岳霖WU, YUE-LIN",57,4.0,0.21,GE1158,2155523731386788785898569767378
109下,GE 117300,"中亞國際關係
Central Asia: Politics and Society and Contested Powers","侍建宇SHIH, CHIEN-YU",60,3.71,0.63,GE1173,2036524314234318372737267727369788985
109下,GE 118300,"中東地區研究
The Research of Middle East Region","葉長城YEH, CHANG-CHEN",44,3.73,0.39,GE1183,338653826322478896972677265787167726978
109下,GE 118500,"個人危機預防
Personal Crisis Prevention","鍾堅CHUNG, CHIEN",60,3.91,0.44,GE1185,377582253367728578716772736978
109下,GE 119500,"媒體與寫作
Media and Writing","陳千惠CHEN, CHIEN-HUI",23,3.89,0.26,GE1195,385152131524800677269786772736978728573
109下,GE 119600,"版畫實驗
Print Making","林甫珊LIN, FU-SHAN",20,3.57,0.52,GE1196,265192999529642767378708583726578
109下,GE 119800,"十八世紀英國的藝術與社會
Introduction to Eighteenth-century English Art and Society","蕭智尹HSIAO, CHIH-YIN",20,3.74,0.88,GE1198,341572623423609728373657967727372897378
109下,GE 120601,"油畫
Oil Painting","唐唐發TANG, TANG-FA",19,3.68,0.58,GE1206,21776217763033284657871846578717065
109下,GE 120602,"油畫
Oil Painting","唐唐發TANG, TANG-FA",19,3.69,0.89,GE1206,21776217763033284657871846578717065
109下,GE 122100,"環保與生活
 Environmental Protection and Life","杜明進TU, MING-CHIN",89,3.79,0.55,GE1221,26460261263691484857773787167727378
109下,GE 122500,"台灣社會與語言變遷
Changes of Taiwan Society and Language","陳淑娟CHEN, SHU-CHUAN",26,3.79,0.88,GE1225,385152811323071677269788372856772856578
109下,GE 123300,"身心障礙理論與權益
The Introduction of  Disability and Civil Rights","黃國晏HUANG, KUO-YEN",48,3.68,0.71,GE1233,4064322283261917285657871758579896978
109下,GE 123600,"世界音樂文化導論
Introduction to World Music","趙慧璿CHAO, HUI-HSUAN",37,3.42,0.94,GE1236,362492493529887677265797285737283856578
109下,GE 124100,"離散數學趣談
Interesting Topics in Discrete Mathematics",韓永楷HON WING KAI,41,4.19,0.17,GE1241,38867277042699972797887737871756573
109下,GE 124500,"行銷管理
Marketing Management","洪淑芳HUNG, SHU-FANG",58,4.18,0.21,GE1245,2794628113334597285787183728570657871
109下,GE 125700,"聖經與人生
Bible and Life","麥偉基MAK WAI KEI
李哲榮LEE, CHE-RUNG
王道維WANG, DAW-WEI
潘榮隆PAN, RONG-LONG",37,3.83,0.78,GE1257,40613205532252277657587657375697326446217462705476696967726982857871295793694732173876578716865878769732850427054385348065788279787176797871
109下,GE 125800,"歐洲經濟社會史
Economic and Social History of Europe","何萍HO, PING",26,4.15,0.21,GE1258,2030933805727980737871
109下,GE 126500,"企業文化與傳播
Corporate Cultures","蒯亮LIANG, KUAI",16,3.94,0.23,GE1265,3396720142767365787175856573
109下,GE 127600,"音樂賞析三
Music Appreciation and Analysis (III)","彭文几PERNG, WEN-JI",42,3.87,0.51,GE1276,24429259912096080698278718769787473
109下,GE 128600,"插畫技法與運用
Drawing skills and application","林鴻堯LIN, HUNG-YAO",21,4.01,0.2,GE1286,26519402512257576737872857871896579
109下,GE 129400,"空間的社會與文化分析
Social and Cultural Analysis of Space","吳哲良WU, CHE-LIANG",18,3.98,0.74,GE1294,21555217463339187856772697673657871
109下,GE 130300,"創傷與社會
Trauma and Society","蔣興儀CHIANG, HSING-YI",33,3.92,0.66,GE1303,34083332882073667727365787172837378718973
109下,GE 130500,"電視製作的理論與實務
Television Production","曾行宜TSENG, HSING-I",45,3.9,0.63,GE1305,2636634892234528483697871728373787173
109下,GE 131800,"現代詩選讀
Chinese Modern Poetry","陳柏伶CHEN, PO-LING",44,3.86,0.28,GE1318,38515265752027867726978807976737871
109下,GE 132800,"中國神話故事選讀
Selective Readings for ""The Chinese Mythology""","陳燕梅CHEN, YEN-MEI",51,4.09,0.55,GE1328,38515291412675767726978896978776973
109下,GE 133500,"互動設計概論
Introduction to Interaction design","許有真HSU, YU-CHEN",33,3.87,0.38,GE1335,353772637730495728385898567726978
109下,GE 134600,"電影配樂發展史與風格賞析
The History of Film Scoring--Analysis and Development","邱亭雅CHIU, TING-YA",75,4.1,0.38,GE1346,37041201413859767727385847378718965
109下,GE 135500,"高科技創業入門
Introduction to High-Tech Entrepreneurship","蔡仁松TSAY, REN-SONG",93,3.85,0.46,GE1355,3408120161264948483658982697883797871
109下,GE 135600,"歌劇欣賞
--理夏德•史特勞斯Opera Appreciation ~ Richard Strauss","彭文几PERNG, WEN-JI",48,4.03,0.22,GE1356,24429259912096080698278718769787473
109下,GE 136500,"高科技人力資源管理
--基礎與實務應用Human Resource Management-- fundamentals and Practice","洪淑芳HUNG, SHU-FANG",61,4.22,0.17,GE1365,2794628113334597285787183728570657871
109下,GE 136800,"小說閱讀與創意書寫
Novel reading and Creative Writing","蔣興立CHIANG, HSIN-LI",49,3.8,1.08,GE1368,340833328831435677273657871728373787673
109下,GE 137300,"歐洲政府與政治
European Governments and Politics","張福昌CHANG, FU-CHANG",43,3.04,0.84,GE1373,243733111926124677265787170856772657871
109下,GE 137500,"職場溝通學
Business Communications","彭冠宇PENG, KUAN-YU",81,4.04,0.23,GE1375,24429208962343180697871758565788985
109下,GE 137600,"除魅與欲望：英文愛情小說導讀
Disenchantment and Desire: Introduction to the Romance Novel","陳麒方CHEN, CHI-FANG",11,3.82,0.36,GE1376,3851540594260416772697867727370657871
109下,GE 137800,"列女傳
Biography of Women in Ancient China","曾美雲TSENG, MEI-YUN",31,3.36,1.5,GE1378,2636632654386428483697871776973898578
109下,GE 138200,"繽紛海洋生命
Introduction to Marine Life","楊樹森YANG, SHU-SEN",52,3.19,1.13,GE1382,26954271932686289657871837285836978
109下,GE 138500,"經濟史的趣味
Having Fun with Economic History","賴建誠LAI, CHENG-CHUNG",25,3.4,0.92,GE1385,36084243143548876657367726978716772857871
109下,GE 139400,"性別思考
Gender Thinking","陸品妃LU, PIN-FEI",40,3.81,0.5,GE1394,3852021697229157685807378706973
109下,GE 140400,"遊戲與動漫導論
An Introduction of Game and Anime","梁世佑LIANG, SHIH-YU",85,3.47,0.94,GE1404,2675319990203057673657871837273728985
109下,GE 140600,"產品設計與實作
Product design and Practice","黃致傑HUANG, CHIH-CHIEH
巫銘紘WU, MING  HONG",16,4.13,0.15,GE1406,406433326820625728565787167727372677273697224043375283202487857773787172797871
109下,GE 141300,"消費者保護之理論與實務
The Theory and Practice of Consumer Protection Law",靳邦忠 ,122,3.7,0.7,GE1413,387713703024544
109下,GE 144300,"恐怖主義與反恐
Terrorism and Anti-Terrorism","侍建宇SHIH, CHIEN-YU",57,3.58,0.87,GE1443,2036524314234318372737267727369788985
109下,GE 144400,"愛情關係的發展與經營
Development and management of love relationship","楊雅婷YANG, YA-TING",51,3.97,0.65,GE1444,26954385972315989657871896584737871
109下,GE 145300,"兩岸關係與政策發展
The Development of the Cross-Strait Relations and Policy","徐銘謙HSU, MING-CHIEN",17,2.47,1.27,GE1453,244643752835609728385777378716772736978
109下,GE 145600,"台灣歌謠發展史
The Development Process of Taiwanese Songs","簡上仁CHIEN, SHANG-JEN",60,3.45,0.55,GE1456,31777199782016167727369788372657871746978
109下,GE 149300,"認識著作權
Learning the Rules of Taiwan's Copyright Law","胡中瑋HU, CHUNG-WEI",46,4.0,0.35,GE1493,32993200132977172856772857871876973
109下,GE 152400,"印度文化概論
Introduction to Indian Culture","董玉莉TUNG, YU-LI",18,3.88,0.38,GE1524,3389129577336738485787189857673
109下,GE 153200,"體重管理的科學與實踐
The science and practical application of weight management","莊永仁CHUANG, YUNG-JEN",25,3.96,0.35,GE1532,33674277042016167728565787189857871746978
109下,GE 154400,"弗洛伊德與精神分析
Freud and Psychoanalysis","高榮禧KAO, JUNG-HSI",136,3.77,0.72,GE1544,39640270543114375657974857871728373
109下,GE 154600,"策展理論與實務
Organizing Art Exhibitions :Theory and Practices","賴小秋LAI, HSIAO-CHIU",24,3.73,0.84,GE1546,360842356731179766573728373657967727385
109下,GE 155600,"公共藝術賞析
Public Art","賴小秋LAI, HSIAO-CHIU",124,3.8,0.58,GE1556,360842356731179766573728373657967727385
109下,GE 157600,"建築文化與社會
ON ARCHITECTURE, its cultural characters and social significances","林洵可LIN, SHYUN-KEE",48,3.44,0.5,GE1576,2651927957214877673788372898578756969
109下,GE 158400,"當代國際議題研究
Current important issues in international Relations","方天賜FANG, TIEN-SZE",43,3.81,0.49,GE1584,2604122825360607065787184736978839069
109下,GE 160300,"認識音樂治療
Introduction to Music Theraoy","吳佳慧WU, CHIA HUI",58,3.93,0.95,GE1603,215552033924935878567727365728573
109下,GE 160400,"料理中的科學
Science of Cooking","張蓉CHANG, JUNG",64,4.08,0.19,GE1604,2437333993677265787174857871
109下,GE 160500,"食品營養與飲食保健
Nutrition and Diet for Health","黃韻如HUANG, YUN-JU",49,3.88,0.55,GE1605,40643389072291472856578718985787485
109下,GE 160600,"認識心靈：精神醫學之初探
How mad are you?-- Introduction of Psychiatry","顏怡君YEN, YI-CHUN",41,3.75,0.91,GE1606,389912460921531896978897367728578
